index,age,workclass,education,education_num,martial_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,target,adv_label,eq_odds_label,lfr_label,adv_pre_label,eq_pre_label,lfr_pre_label,adv_change,eq_change,lfr_change,all_methods_agree
7640,44,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
32176,41,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15780,33,Local-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
793,23,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,2463,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8678,32,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,1602,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30278,38,Private,HS-grad,9,Separated,Transport-moving,Unmarried,Black,Female,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4354,53,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,Germany,>50K,1,1,1,1,1,1,0,0,0,1
22872,35,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2057,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1749,45,Private,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19461,19,,HS-grad,9,Never-married,,Not-in-family,White,Female,0,0,16,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27987,52,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
14954,35,Private,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
617,50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4228,38,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30699,43,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11290,39,Self-emp-not-inc,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K,0,0,0,0,0,0,0,0,0,1
17916,44,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
18204,56,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9291,54,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4189,67,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28134,32,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K,0,1,0,1,1,1,-1,0,-1,0
24226,45,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
14499,28,,Bachelors,13,Never-married,,Not-in-family,White,Female,0,0,43,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17714,33,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
18388,36,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16535,26,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,2002,40,United-States,<=50K,1,0,0,0,0,0,1,0,0,0
18522,52,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
15206,21,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8053,29,,HS-grad,9,Married-civ-spouse,,Not-in-family,White,Female,0,0,27,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26300,50,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,0,1,1,1,1,1,-1,0,0,0
21046,27,Private,Masters,14,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27036,17,Private,10th,6,Never-married,Priv-house-serv,Own-child,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23417,50,Private,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,0,0,0,0,0,0,0,0,0,1
22616,23,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18692,20,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,45,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
8012,48,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7879,51,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
786,61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2352,50,United-States,<=50K,0,0,0,1,1,1,-1,-1,-1,1
8873,36,Private,HS-grad,9,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,0,0,0,0,0,0,0,0,0,1
10451,18,Private,12th,8,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22366,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,0,0,0,1,1,1,-1,-1,-1,1
29181,67,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,<=50K,0,1,1,1,1,1,-1,0,0,0
3965,41,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14854,32,Private,10th,6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,<=50K,0,1,1,0,0,0,0,1,1,0
31954,34,Private,10th,6,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Jamaica,<=50K,0,0,0,0,0,0,0,0,0,1
582,59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19716,38,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
30374,42,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
8494,36,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15264,73,Local-gov,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Female,0,0,11,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5793,43,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
23731,61,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5417,67,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1844,70,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
17047,57,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29789,26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,55,United-States,>50K,0,0,0,0,0,0,0,0,0,1
22335,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,20,United-States,>50K,1,1,1,1,1,1,0,0,0,1
21554,29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K,0,0,0,0,0,0,0,0,0,1
13156,34,Private,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31896,22,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7312,60,Local-gov,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15317,53,Private,Some-college,10,Widowed,Adm-clerical,Other-relative,White,Female,0,0,22,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2152,21,,Some-college,10,Never-married,,Own-child,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9857,61,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,England,>50K,1,1,1,1,1,1,0,0,0,1
3650,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3473,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28310,57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K,0,0,0,0,0,0,0,0,0,1
24801,29,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
7526,71,Self-emp-not-inc,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29097,68,,9th,5,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25892,26,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13215,22,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2114,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
26237,52,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20338,53,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
11552,61,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5889,39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K,1,1,1,1,1,1,0,0,0,1
6250,43,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
15600,58,Self-emp-not-inc,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
18634,45,Private,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
4361,25,Private,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Jamaica,<=50K,0,0,0,0,0,0,0,0,0,1
6932,37,Local-gov,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29952,48,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
302,31,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K,0,0,0,0,0,0,0,0,0,1
20502,52,Private,HS-grad,9,Separated,Other-service,Other-relative,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19673,46,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
18473,54,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3103,0,40,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
31622,61,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,53,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12314,26,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
14434,29,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
12664,28,Self-emp-inc,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13217,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25700,27,Private,Prof-school,15,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6854,43,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
16249,30,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13859,37,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25669,22,,Some-college,10,Never-married,,Own-child,White,Male,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
15711,27,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
25773,22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,Canada,<=50K,0,0,0,0,0,0,0,0,0,1
26351,31,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30115,46,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,15024,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
8451,59,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30207,30,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6574,41,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
11532,79,,Prof-school,15,Married-civ-spouse,,Husband,White,Male,0,0,10,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
1365,49,Self-emp-inc,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
17909,50,Private,5th-6th,3,Divorced,Other-service,Not-in-family,White,Male,0,0,37,Cuba,<=50K,0,0,0,0,0,0,0,0,0,1
26923,51,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
28020,66,,9th,5,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
13516,45,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
29233,23,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3962,30,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,<=50K,0,0,0,0,0,0,0,0,0,1
6303,51,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1902,50,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
5338,28,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24828,29,,Bachelors,13,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
14482,67,Private,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
31659,24,State-gov,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19471,22,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21101,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
27274,39,State-gov,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
5831,46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
28875,42,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
17371,31,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2653,19,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,0,0,0,0,0,0,0,0,0,1
7856,28,Local-gov,Assoc-acdm,12,Widowed,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
24636,24,,Bachelors,13,Divorced,,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30244,50,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,55,United-States,>50K,1,1,1,1,1,1,0,0,0,1
246,58,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,0,0,0,0,0,0,0,0,0,1
20247,39,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
19044,23,Private,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,25,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
29927,42,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
8674,41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,>50K,0,0,0,0,0,0,0,0,0,1
22302,42,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22631,64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
8901,42,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
9346,27,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24123,28,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,15024,0,40,United-States,>50K,1,1,0,1,1,1,0,0,-1,0
21716,26,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1007,39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
17934,39,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
9785,45,Self-emp-inc,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,>50K,0,0,0,0,0,0,0,0,0,1
14065,38,Private,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,58,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
23336,71,,HS-grad,9,Widowed,,Unmarried,White,Male,0,0,24,United-States,<=50K,1,0,0,0,0,0,1,0,0,0
5294,77,,Masters,14,Divorced,,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
749,46,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,<=50K,0,0,1,1,1,1,-1,-1,0,0
7576,40,,Bachelors,13,Never-married,,Own-child,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
6131,22,,5th-6th,3,Married-civ-spouse,,Wife,Other,Female,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
14955,63,Private,12th,8,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
2700,56,Self-emp-not-inc,10th,6,Divorced,Sales,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
10061,36,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
11272,40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K,0,0,0,0,0,0,0,0,0,1
12371,30,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20860,45,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
3993,42,Private,Bachelors,13,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
20347,54,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
19340,22,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Female,0,0,30,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
22722,46,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,1,1,1,1,1,1,0,0,0,1
29884,30,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
30937,41,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0,1,0,0,0,0,0,1,0
23214,49,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,50,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
24348,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,0,0,0,0,0,0,1
16491,25,Private,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
32113,54,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
1962,50,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K,1,1,1,1,1,1,0,0,0,1
6737,42,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,,<=50K,0,0,0,0,0,0,0,0,0,1
8492,29,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
3667,37,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,213,45,United-States,<=50K,1,1,1,1,1,1,0,0,0,1
777,34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,,<=50K,1,0,1,1,1,1,0,-1,0,0
12021,42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,1,1,1,1,1,0,0,0,1
15456,19,Self-emp-not-inc,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K,0,0,0,0,0,0,0,0,0,1
6884,35,Private,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,<=50K,1,0,0,0,0,0,1,0,0,0
22316,50,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
21173,43,Private,HS-grad,9,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
28979,49,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,0,0,0,1,1,1,-1,-1,-1,1
8512,23,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0,0,0,0,0,0,0,0,1
