,sex,biased_score
8554,0,0.8440980315208435
4063,0,0.21869675815105438
37551,0,0.8440980315208435
45199,0,0.047591716051101685
59937,0,0.8029049634933472
46981,0,0.1641095131635666
38422,1,0.8128947615623474
15773,1,0.5745612382888794
27327,1,0.8530142903327942
54875,0,0.18655365705490112
7219,0,0.07631801813840866
1039,0,0.08930864930152893
22731,0,0.846207857131958
44844,1,0.3498915433883667
59040,1,0.8635547757148743
17810,0,0.13682116568088531
13547,0,0.8609932661056519
13599,1,0.2128710001707077
14251,1,0.8530142903327942
6139,1,0.9399562478065491
55801,1,0.14221152663230896
55614,0,0.008156364783644676
51570,0,0.13682116568088531
45603,0,0.09689915925264359
31847,1,0.09814440459012985
2754,1,0.9336274862289429
14372,0,0.07443996518850327
56251,0,0.09689915925264359
21754,0,0.06174570694565773
35019,0,0.8246038556098938
57968,0,0.029961183667182922
57435,0,0.18749931454658508
15268,0,0.21869675815105438
43341,0,0.07631801813840866
37193,0,0.1641095131635666
54217,0,0.8462326526641846
55153,0,0.7258490324020386
15974,0,0.1641095131635666
58154,1,0.3902655243873596
21928,1,0.933598518371582
33192,0,0.006939058657735586
9092,0,0.8143014907836914
42302,0,0.045898422598838806
6909,1,0.4317028820514679
51118,0,0.1641095131635666
18315,1,0.37004807591438293
10439,0,0.18655365705490112
4102,1,0.11170239001512527
58974,0,0.8515620231628418
22348,1,0.09814440459012985
6269,1,0.2640570402145386
35882,0,0.033752430230379105
35168,1,0.8977317214012146
40211,0,0.07631801813840866
36127,0,0.1641095131635666
20559,0,0.42035233974456787
51944,0,0.7096688747406006
29060,0,0.11218371987342834
39499,0,0.8024867177009583
50796,1,0.9449265599250793
38302,0,0.7096688747406006
19289,0,0.052404388785362244
27193,1,0.9160712957382202
51867,0,0.09042643755674362
50332,1,0.22940102219581604
14709,0,0.8143014907836914
52273,1,0.2995470464229584
13358,0,0.1918390989303589
18222,0,0.1641095131635666
5110,1,0.925398051738739
13573,1,0.5685655474662781
21900,1,0.9445201754570007
58631,0,0.6854924559593201
21037,0,0.8143014907836914
47704,1,0.037388596683740616
13851,0,0.06459101289510727
17748,1,0.3735223114490509
7410,0,0.13613057136535645
13493,0,0.8608558177947998
7656,0,0.047591716051101685
56472,1,0.9557968974113464
56304,1,0.783248782157898
13195,1,0.38163357973098755
56626,0,0.8904599547386169
30143,0,0.09689915925264359
35632,1,0.17097967863082886
13453,0,0.17560960352420807
17606,1,0.5685655474662781
20702,0,0.1641095131635666
58267,1,0.9449265599250793
53830,1,0.8817625045776367
139,0,0.8608558177947998
6595,1,0.5754228234291077
18519,1,0.5745612382888794
44783,0,0.1918390989303589
59489,1,0.9449434280395508
795,0,0.9362791776657104
17330,1,0.9160712957382202
27146,1,0.5754228234291077
4037,0,0.13682116568088531
51301,0,0.06228902190923691
13158,1,0.8045291304588318
33264,1,0.8045291304588318
45239,1,0.3373814821243286
32961,1,0.580453097820282
50432,1,0.5418462157249451
34124,0,0.09689915925264359
49074,1,0.9449265599250793
9131,0,0.13682116568088531
15118,0,0.8609932661056519
16718,1,0.5745612382888794
56570,1,0.8277643322944641
18125,1,0.9500959515571594
59037,1,0.17097967863082886
28970,1,0.37004807591438293
9878,1,0.3902655243873596
4202,1,0.10209941864013672
44998,0,0.2211717665195465
47370,1,0.921793520450592
29424,1,0.007541125640273094
59087,0,0.13682116568088531
17135,0,0.05620122700929642
3213,0,0.8851699233055115
1229,0,0.060259316116571426
57859,1,0.017238326370716095
50251,0,0.21463057398796082
19006,0,0.7690504789352417
45840,0,0.013813970610499382
14340,0,0.13682116568088531
10118,0,0.03886004164814949
32824,1,0.20892541110515594
17358,1,0.580453097820282
46892,0,0.6261075139045715
27585,1,0.2332032471895218
36103,0,0.060259316116571426
49255,0,0.5590714812278748
52534,1,0.5685655474662781
16290,1,0.017238326370716095
21686,1,0.9239857196807861
57587,1,0.5685655474662781
12397,1,0.933598518371582
19646,1,0.9160712957382202
14296,0,0.18655365705490112
9774,0,0.8515620231628418
776,1,0.9033746719360352
50042,1,0.44953227043151855
59358,0,0.1259302794933319
37659,0,0.07631801813840866
13814,1,0.38472482562065125
41351,0,0.8608558177947998
32364,0,0.18655365705490112
26662,0,0.1918390989303589
48718,1,0.8681194186210632
36403,0,0.8609932661056519
43277,1,0.5745612382888794
44587,0,0.8608558177947998
28313,0,0.8575028777122498
47327,1,0.783248782157898
20020,0,0.015374520793557167
26887,0,0.8143014907836914
14202,0,0.8851699233055115
13292,0,0.1641095131635666
45581,1,0.933598518371582
7906,0,0.10799358785152435
38106,1,0.9399562478065491
48933,1,0.9160712957382202
2501,1,0.2772219479084015
36114,1,0.925398051738739
31187,0,0.8008700013160706
12743,1,0.9536880850791931
24044,0,0.03898040950298309
15255,0,0.016782602295279503
9842,1,0.035455524921417236
16966,0,0.21869675815105438
34258,0,0.021520331501960754
34101,1,0.8364559412002563
12003,1,0.933598518371582
39739,0,0.07515014708042145
34247,1,0.5745612382888794
36826,1,0.9399562478065491
1944,1,0.933598518371582
54558,0,0.052404388785362244
36681,0,0.006939058657735586
289,1,0.2995470464229584
27653,1,0.5685655474662781
52205,1,0.444648802280426
1352,1,0.5745612382888794
38326,1,0.37004807591438293
20329,0,0.06228902190923691
36872,1,0.9449265599250793
14693,0,0.023789668455719948
13580,0,0.060259316116571426
22514,1,0.5685655474662781
1976,0,0.8575028777122498
48027,1,0.580453097820282
34005,1,0.925398051738739
46477,0,0.18749931454658508
43892,1,0.19408807158470154
8386,0,0.12433775514364243
33243,0,0.8462326526641846
59940,1,0.04131743684411049
27440,0,0.9646317958831787
27348,0,0.18749931454658508
29523,0,0.8695477843284607
24863,0,0.8575028777122498
43677,0,0.8024867177009583
59888,0,0.006939058657735586
31280,0,0.21869675815105438
2622,0,0.05810455232858658
31366,0,0.05810455232858658
57027,1,0.052815116941928864
8357,0,0.05810455232858658
7191,0,0.18749931454658508
48741,0,0.19648191332817078
60164,0,0.1822083294391632
29352,0,0.13613057136535645
23320,1,0.9025172591209412
54553,1,0.5745612382888794
48497,1,0.5138913989067078
24731,0,0.2310764640569687
56104,0,0.06174570694565773
792,0,0.7430676221847534
26354,1,0.2772219479084015
35456,0,0.8575028777122498
13345,1,0.37004807591438293
44245,0,0.6729351282119751
56068,0,0.03162214159965515
55367,0,0.17560960352420807
11026,1,0.580453097820282
29688,0,0.1729944944381714
60348,0,0.7035703659057617
30499,1,0.8945494294166565
29020,0,0.19648191332817078
16589,1,0.9299434423446655
23222,1,0.933598518371582
21348,0,0.4206342399120331
28521,0,0.8609932661056519
37002,1,0.12652309238910675
53735,1,0.925398051738739
25780,1,0.5685655474662781
47039,1,0.8817625045776367
36666,1,0.580453097820282
55164,0,0.7403351664543152
5676,1,0.4266643226146698
58648,0,0.36628565192222595
32822,0,0.051161013543605804
48893,1,0.049524497240781784
23807,1,0.9399562478065491
59587,0,0.8614852428436279
32828,0,0.03974485397338867
35062,0,0.8609932661056519
48783,1,0.9141694903373718
37485,1,0.925398051738739
37264,1,0.9141694903373718
19588,1,0.5754228234291077
54513,1,0.7765515446662903
37894,1,0.9915237426757812
18247,0,0.052404388785362244
30104,1,0.049524497240781784
11003,0,0.17560960352420807
1063,1,0.8977317214012146
11712,0,0.1918390989303589
41292,1,0.5754228234291077
30555,0,0.8159265518188477
33313,1,0.9904581308364868
29642,1,0.5754228234291077
40057,0,0.1918390989303589
54492,1,0.09814440459012985
23805,0,0.13613057136535645
8461,0,0.20889106392860413
5173,0,0.45052239298820496
22291,0,0.03592991828918457
9030,0,0.8614852428436279
22307,0,0.8614852428436279
5237,1,0.34815919399261475
35526,0,0.8462326526641846
37170,1,0.933598518371582
56936,1,0.052815116941928864
48734,1,0.7765515446662903
2608,1,0.35133489966392517
40256,0,0.060259316116571426
36613,0,0.06228902190923691
36637,1,0.017238326370716095
49529,0,0.06174570694565773
47942,1,0.9915237426757812
24232,0,0.1638220250606537
59111,0,0.023789668455719948
37777,0,0.15662412345409393
31791,1,0.580453097820282
39629,1,0.803457498550415
35577,0,0.9452911615371704
5879,1,0.9557968974113464
32079,0,0.8609932661056519
1968,1,0.9566926956176758
37030,1,0.22940102219581604
34599,0,0.1641095131635666
53901,0,0.9362791776657104
11373,1,0.37004807591438293
16239,1,0.9449265599250793
20771,0,0.19648191332817078
9045,1,0.11943545192480087
57241,0,0.8614852428436279
37717,0,0.7566471695899963
51724,0,0.8462326526641846
9047,1,0.37004807591438293
44012,0,0.1641095131635666
41700,1,0.9033746719360352
16768,1,0.925398051738739
58071,1,0.8530142903327942
16506,1,0.4415179193019867
21678,1,0.9449265599250793
27185,0,0.052404388785362244
37660,0,0.8904599547386169
46450,0,0.6854924559593201
47849,0,0.1641095131635666
29333,1,0.4343738257884979
28646,0,0.09442749619483948
27710,1,0.9449265599250793
18080,1,0.5685655474662781
56426,0,0.1918390989303589
20815,0,0.006939058657735586
7893,0,0.8575028777122498
56097,1,0.9399562478065491
37159,1,0.5506294369697571
12901,0,0.1641095131635666
11389,0,0.8440980315208435
36122,1,0.9399562478065491
45926,1,0.5472475290298462
16291,0,0.006939058657735586
56742,0,0.07631801813840866
57035,1,0.5754228234291077
37493,0,0.8916951417922974
2264,0,0.006939058657735586
51268,1,0.052815116941928864
26566,1,0.925398051738739
47988,1,0.8729767799377441
53793,1,0.9449265599250793
22408,0,0.09689915925264359
31089,0,0.03726467490196228
50033,1,0.5685655474662781
41788,1,0.5754228234291077
44204,1,0.925398051738739
41784,1,0.9566202759742737
21427,1,0.5685655474662781
13091,1,0.17535950243473053
47406,0,0.3936132788658142
5756,0,0.7400627136230469
30748,0,0.18749931454658508
24321,0,0.17560960352420807
24004,1,0.5754228234291077
11290,1,0.9557968974113464
34784,0,0.15448470413684845
28001,1,0.9449265599250793
16495,1,0.5163105130195618
34656,1,0.580453097820282
30322,1,0.3735223114490509
39,0,0.06202348321676254
26378,0,0.8608558177947998
52285,0,0.048022352159023285
48132,0,0.1641095131635666
56988,1,0.801281213760376
31205,1,0.10209941864013672
42451,0,0.06459101289510727
45555,0,0.05810455232858658
40563,1,0.9449265599250793
24869,0,0.09689915925264359
16822,0,0.02328965812921524
58464,1,0.8079143762588501
17723,0,0.17560960352420807
44300,0,0.051161013543605804
232,1,0.09814440459012985
11860,1,0.5745612382888794
43366,1,0.2080736607313156
19149,1,0.9146485924720764
18704,0,0.06228902190923691
26222,0,0.2356882393360138
25561,0,0.04205218702554703
38919,0,0.051161013543605804
15987,0,0.8609932661056519
2203,0,0.13613057136535645
27555,0,0.8671730756759644
3895,1,0.2995470464229584
15573,1,0.035455524921417236
16252,1,0.9160712957382202
3668,0,0.10240630805492401
6931,1,0.6301984190940857
8523,0,0.1790003925561905
55258,1,0.5685655474662781
11310,0,0.8609932661056519
24865,1,0.9033746719360352
45170,1,0.3373814821243286
6461,0,0.8614852428436279
11678,0,0.06202348321676254
51475,1,0.8410355448722839
2651,1,0.8152665495872498
21684,0,0.8608558177947998
58051,1,0.10209941864013672
46536,1,0.9399562478065491
42036,1,0.35405978560447693
1994,0,0.8143014907836914
1492,0,0.1641095131635666
7882,0,0.003225067863240838
57205,1,0.5685655474662781
572,1,0.8079143762588501
23768,1,0.5754228234291077
32964,1,0.22903524339199066
50766,1,0.9504896402359009
22093,0,0.04750603064894676
54784,1,0.07059187442064285
29030,0,0.18749931454658508
8890,0,0.09500100463628769
6806,1,0.933598518371582
54481,0,0.06202348321676254
9177,0,0.05870930105447769
52829,0,0.8575028777122498
31158,1,0.925398051738739
51976,1,0.8530142903327942
33634,0,0.17560960352420807
1708,0,0.21869675815105438
13297,1,0.09814440459012985
45990,0,0.8575028777122498
7466,1,0.8927527666091919
49799,1,0.5830726623535156
10518,1,0.07857092469930649
15003,0,0.8024867177009583
8388,1,0.9449434280395508
54132,1,0.9315193891525269
38197,1,0.9140002727508545
23176,1,0.3772783577442169
40695,0,0.17560960352420807
54849,0,0.8143014907836914
6831,0,0.01159853208810091
2217,0,0.13682116568088531
47313,0,0.040749188512563705
42712,1,0.4271640181541443
165,0,0.8462326526641846
48194,1,0.5391050577163696
341,1,0.5754228234291077
4799,1,0.37004807591438293
9716,1,0.09814440459012985
54136,0,0.8609932661056519
13234,0,0.051161013543605804
7627,1,0.35405978560447693
50406,0,0.06459101289510727
54634,0,0.06202348321676254
378,1,0.933598518371582
59059,0,0.060259316116571426
22847,1,0.6689802408218384
46427,1,0.09814440459012985
30986,1,0.21654081344604492
21165,0,0.0336245559155941
25867,0,0.8614852428436279
32406,1,0.4271640181541443
50793,1,0.3735223114490509
35714,0,0.060259316116571426
49106,0,0.8851699233055115
8504,1,0.933598518371582
17023,1,0.07587695121765137
4930,0,0.18655365705490112
43879,1,0.9399562478065491
28556,0,0.13613057136535645
26920,1,0.5685655474662781
1635,0,0.006939058657735586
15520,1,0.10209941864013672
2697,0,0.060259316116571426
42442,0,0.006939058657735586
39015,1,0.20997129380702972
2829,1,0.2640570402145386
37581,0,0.13613057136535645
55968,0,0.8024867177009583
24009,1,0.580453097820282
930,1,0.9102999567985535
2547,1,0.5954739451408386
47799,0,0.7035703659057617
12817,1,0.761320173740387
648,0,0.42653748393058777
37899,1,0.580453097820282
42951,1,0.933598518371582
22946,0,0.18655365705490112
38008,1,0.10209941864013672
23483,0,0.028125973418354988
56609,0,0.8614852428436279
37678,0,0.13682116568088531
559,0,0.01921267807483673
408,1,0.9354971051216125
59898,0,0.17560960352420807
33898,0,0.060259316116571426
33944,1,0.9399562478065491
39622,0,0.22236759960651398
16690,0,0.8143014907836914
46,1,0.9399562478065491
13109,1,0.5506294369697571
44191,1,0.9399562478065491
56820,0,0.1641095131635666
40505,0,0.10726498812437057
13560,1,0.3902655243873596
40339,0,0.06883782148361206
60388,1,0.979806661605835
26555,0,0.07631801813840866
42211,1,0.13984766602516174
59615,0,0.42035233974456787
42039,0,0.7720831036567688
11722,1,0.8815454244613647
2962,0,0.6659424304962158
2439,1,0.22940102219581604
12858,1,0.9841041564941406
22034,1,0.9399562478065491
9010,1,0.35405978560447693
20792,1,0.9449434280395508
51552,0,0.6659424304962158
25922,0,0.03592991828918457
49397,1,0.9657495021820068
36668,0,0.1641095131635666
45998,1,0.5745612382888794
41802,1,0.8128947615623474
38533,0,0.07631801813840866
50164,1,0.925398051738739
21855,0,0.2342095673084259
49927,1,0.9889562129974365
28120,0,0.6659424304962158
19169,0,0.8575028777122498
15196,1,0.40246444940567017
3956,1,0.5685655474662781
24822,1,0.8927527666091919
8757,1,0.9449434280395508
11147,1,0.5472475290298462
35342,1,0.5138913989067078
11756,1,0.9399562478065491
25452,1,0.12652309238910675
56479,0,0.0019306817557662725
35081,1,0.4343738257884979
18720,1,0.3902655243873596
59734,1,0.35405978560447693
38099,1,0.9029328227043152
37555,1,0.9299434423446655
41156,1,0.20892541110515594
54139,1,0.9399562478065491
37545,0,0.07631801813840866
6287,0,0.06064144894480705
23032,0,0.8143014907836914
92,1,0.9399562478065491
22717,1,0.933598518371582
12611,1,0.9399562478065491
44345,0,0.13613057136535645
29376,0,0.09442749619483948
43254,0,0.13613057136535645
10586,0,0.06228902190923691
100,0,0.8609932661056519
2802,0,0.13613057136535645
2935,0,0.07631801813840866
31971,1,0.10209941864013672
59559,1,0.580453097820282
30988,0,0.8608558177947998
323,1,0.36895549297332764
57501,0,0.03886481747031212
57326,0,0.9509832859039307
49222,0,0.07631801813840866
37828,1,0.9504896402359009
35144,0,0.21463057398796082
40958,1,0.10209941864013672
28134,0,0.04504237323999405
48788,1,0.901491641998291
57451,1,0.017238326370716095
54439,0,0.045898422598838806
30214,0,0.052404388785362244
10963,0,0.1641095131635666
29678,0,0.8143014907836914
10207,1,0.7963873744010925
32404,1,0.5066258907318115
11705,1,0.5754228234291077
57570,1,0.9557764530181885
16511,1,0.9449265599250793
53503,1,0.8977317214012146
4866,1,0.9247418642044067
8349,0,0.04205218702554703
53002,1,0.5506294369697571
32720,0,0.03726467490196228
34971,1,0.37004807591438293
28442,0,0.22236759960651398
50200,1,0.17097967863082886
31901,1,0.9033746719360352
35914,0,0.07631801813840866
5459,0,0.01921267807483673
25737,1,0.9449265599250793
41823,0,0.06228902190923691
35618,1,0.4343738257884979
53298,1,0.12652309238910675
746,1,0.9160712957382202
24042,1,0.9037352800369263
13021,1,0.035455524921417236
59719,0,0.003225067863240838
44786,1,0.5745612382888794
44305,1,0.8128947615623474
54502,0,0.8143014907836914
25407,0,0.06174570694565773
59939,1,0.8530142903327942
7412,0,0.8908093571662903
38948,1,0.9077948927879333
14094,1,0.9160712957382202
8560,0,0.006939058657735586
58,1,0.8927527666091919
15759,1,0.5506294369697571
41539,0,0.6854924559593201
10159,0,0.8752301931381226
57917,0,0.1546848714351654
16001,1,0.580453097820282
57873,1,0.9056837558746338
5229,0,0.06174570694565773
35828,0,0.7096688747406006
28100,1,0.9512712955474854
59326,0,0.01921267807483673
50858,0,0.060259316116571426
54620,1,0.5685655474662781
53970,0,0.7958973050117493
550,0,0.09626597166061401
32969,1,0.5685655474662781
27948,1,0.9399562478065491
6856,0,0.07631801813840866
26542,0,0.01921267807483673
6383,0,0.13682116568088531
11451,1,0.017238326370716095
15121,0,0.38015657663345337
38713,0,0.024143535643815994
10603,0,0.06174570694565773
49567,0,0.17791108787059784
10281,1,0.5745612382888794
37192,1,0.4343738257884979
16011,1,0.580453097820282
17066,1,0.3735223114490509
43255,0,0.00587564567103982
43961,0,0.060259316116571426
26618,1,0.1934908926486969
10070,1,0.9557968974113464
57523,0,0.13682116568088531
32943,1,0.925398051738739
9562,0,0.045898422598838806
4904,0,0.09771249443292618
41603,1,0.250900000333786
59205,0,0.06228902190923691
5651,0,0.18749931454658508
30919,1,0.5745612382888794
58630,1,0.9504896402359009
22241,1,0.9399562478065491
45481,0,0.13682116568088531
38390,0,0.01921267807483673
12515,1,0.9395362734794617
59948,1,0.9029328227043152
57313,0,0.18655365705490112
